"Model","Metric","Mean","SD"
"LightGBM","mae",2.82241666666667,0
"LightGBM","mse",10.6017019097225,0
"LightGBM","r2",-2.77555756156289e-14,0
"LightGBM","rmse",3.25602547743756,0
"PRForest","mae",0,0
"PRForest","mse",0,0
"PRForest","r2",0,0
"PRForest","rmse",0,0
"RaFFLE","mae",2.82241666666667,0
"RaFFLE","mse",10.6083789174433,0.0079714442692031
"RaFFLE","r2",-0.000629805268811512,0.000751902320691852
"RaFFLE","rmse",3.25705044022647,0.00122350312427712
"RandomForest","mae",0.62875972222222,0
"RandomForest","mse",0.570425297966645,0
"RandomForest","r2",0.946194931453077,0
"RandomForest","rmse",0.755265051466467,0
"XGBoost","mae",0.0255517679850262,0
"XGBoost","mse",0.00206403619481409,0
"XGBoost","r2",0.999805310863068,0
"XGBoost","rmse",0.0454316651116167,0
