"Model","Metric","Mean","SD"
"CART","mae",2.93746886264734,0.882185404667254
"CART","mse",29.8299862985148,3.12835072711037
"CART","r2",-0.359529156214866,0.295400202938882
"CART","rmse",5.45551132138287,0.290220865846458
"Lasso","mae",2.51057893797418,0.0458004063135401
"Lasso","mse",22.876458648969,3.35010670963387
"Lasso","r2",-0.0189135594697612,0.0319010534214064
"Lasso","rmse",4.77236007070643,0.355383603476479
"LightGBM","mae",2.69345616555849,0.619449648398744
"LightGBM","mse",25.0460712949076,3.50371137343933
"LightGBM","r2",-0.128272211944033,0.190396172891957
"LightGBM","rmse",4.99478049960207,0.350426625170217
"PILOT","mae",2.39009612870427,0.229237195607509
"PILOT","mse",22.5751171113046,3.8831791532032
"PILOT","r2",-0.00352313427885607,0.0649708483378456
"PILOT","rmse",4.73696288503811,0.412764668237309
"PRForest","mae",0,0
"PRForest","mse",0,0
"PRForest","r2",0,0
"PRForest","rmse",0,0
"RaFFLE","mae",2.45995631899247,0.359336525917251
"RaFFLE","mse",23.1203301276059,3.30261539714892
"RaFFLE","r2",-0.032714719722733,0.0922954755788521
"RaFFLE","rmse",4.79795512841204,0.353476861602189
"RandomForest","mae",2.71026785156151,0.473797640697808
"RandomForest","mse",26.0186911098586,3.75958365206513
"RandomForest","r2",-0.171076978031805,0.192645522077378
"RandomForest","rmse",5.0901453351992,0.369309450881666
"Ridge","mae",2.59276573381306,0.23648750028155
"Ridge","mse",23.1568171829521,3.03865672163863
"Ridge","r2",-0.0340083248189254,0.0566760169097858
"Ridge","rmse",4.80357172683831,0.321161657253214
"XGBoost","mae",2.14435914773806,0.422516219176839
"XGBoost","mse",23.5126478349605,3.44304263719333
"XGBoost","r2",-0.0486435448787987,0.0587411387599517
"XGBoost","rmse",4.83866676787896,0.353468075616972
